amp,mun_name,New name,logo,Facebook ,Website,amp_name,cwt_name,area,area_name,cwt,mun,mun_tao_n,type,muni_code,reg,reg_name,tam,tam_name,tao,tao_code,tao_name,objectid,SHAPE__Len,SHAPE__Are,globalid,Column 1
3,เทศบาลตำบลกันทรารมย์,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQq6izyjcYS1pjzE8ngbMRh-bfFN4hT0kTSzg&s,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%A1%E0%B8%A2%E0%B9%8C-Kanthararom-Municipality-100068166366222/,https://tt-kr.go.th/,กันทรารมย์,ศรีสะเกษ,1,ในเขตเทศบาล,33,997,เทศบาลตำบลกันทรารมย์,เทศบาลตำบล,331997,6,ตะวันออกเฉียงเหนือ,1,ดูน,,,,2197,11040.09917,7300542.128,{F60B578C-896E-4A59-A3B5-552A0B59262E},
2,เทศบาลตำบลกาญจนดิษฐ์,,https://itas.nacc.go.th/file/download/173455,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%94%E0%B8%B4%E0%B8%A9%E0%B8%90%E0%B9%8C-100079612872622/,https://www.kanchanaditcity.go.th/frontpage,กาญจนดิษฐ์,สุราษฎร์ธานี,1,ในเขตเทศบาล,84,996,เทศบาลตำบลกาญจนดิษฐ์,เทศบาลตำบล,841996,3,ใต้,3,กะแดะ,,,,397,31432.48888,19648605.66,{AD141A9A-AF95-4F46-AFCE-5B424098D1B0},
14,เทศบาลตำบลก้านเหลือง,,https://tessabankanluang.go.th/customers/webpages/images/logo.png,https://www.facebook.com/tessabankanluang.go.th/,https://www.tessabankanluang.go.th/,แวงน้อย,ขอนแก่น,1,ในเขตเทศบาล,40,937,เทศบาลตำบลก้านเหลือง,เทศบาลตำบล,401937,6,ตะวันออกเฉียงเหนือ,2,ก้านเหลือง,,,,864,38756.15488,71424212.72,{EA2D77B0-18A4-4B3A-865F-796330AB5681},
6,เทศบาลตำบลกาบเชิง,,https://www.kapchoeng.go.th/docs/logo-nav.png,https://www.facebook.com/p/%E0%B9%80%E0%B8%9E%E0%B8%88%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B2%E0%B8%9A%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87-%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-100068962338320/?locale=th_TH,https://kapchoeng.go.th/home,กาบเชิง,สุรินทร์,1,ในเขตเทศบาล,32,982,เทศบาลตำบลกาบเชิง,เทศบาลตำบล,321982,6,ตะวันออกเฉียงเหนือ,1,กาบเชิง,,,,2365,61970.02656,133411968.3,{2B8967D1-DB4E-4852-8553-78913EC52697},
6,เทศบาลตำบลการะเกด,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQg7H2iHJJNSh5uc88nVzcv8dNl4TkuCXjpWw&s,https://www.facebook.com/karakedcity55/,https://www.karaked.go.th/index.php,เชียรใหญ่,นครศรีธรรมราช,1,ในเขตเทศบาล,80,962,เทศบาลตำบลการะเกด,เทศบาลตำบล,801962,3,ใต้,11,การะเกด,,,,316,66024.31742,87305575.96,{E9BCCFA6-5DD7-4488-9561-486B3DFD05AA},
4,เทศบาลตำบลกำเนิดนพคุณ,,https://noppakoonmunic.go.th/public/layout/template/images/logotop.png,https://www.facebook.com/p/%E0%B9%80%E0%B8%9E%E0%B8%88-%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%81%E0%B8%B3%E0%B9%80%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%99%E0%B8%9E%E0%B8%84%E0%B8%B8%E0%B8%93-100089974443321/,https://noppakoonmunic.go.th/,บางสะพาน,ประจวบคีรีขันธ์,1,ในเขตเทศบาล,77,992,เทศบาลตำบลกำเนิดนพคุณ,เทศบาลตำบล,771992,2,กลาง,1,กำเนิดนพคุณ,,,,471,10201.59149,2325349.353,{B8A19D42-4281-4749-ACF9-AA157E633653},
5,เทศบาลตำบลกำพวน,,https://www.kumpuan.go.th/images/logo.png,https://www.facebook.com/kampuan.suksamran/?locale=th_TH,https://www.kumpuan.go.th/index.php,สุขสำราญ,ระนอง,1,ในเขตเทศบาล,85,988,เทศบาลตำบลกำพวน,เทศบาลตำบล,851988,3,ใต้,2,กำพวน,,,,1349,103907.5739,92995356.22,{968A600F-9918-4F5B-B5A4-ACB91352DA19},
10,เทศบาลตำบลกำแพง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNlSdgTkN8BKIvJsJG5HODL5GGNCHog4D5fQ&s,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B3%E0%B9%81%E0%B8%9E%E0%B8%87-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%A3%E0%B8%9E%E0%B8%B4%E0%B8%AA%E0%B8%B1%E0%B8%A2-%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A9-100064334633389/?locale=th_TH,https://kamphaenglocal.go.th/,อุทุมพรพิสัย,ศรีสะเกษ,1,ในเขตเทศบาล,33,990,เทศบาลตำบลกำแพง,เทศบาลตำบล,331990,6,ตะวันออกเฉียงเหนือ,1,กำแพง,,,,2204,3997.595456,930600.6755,{94629D80-86B5-4999-91FA-156F09D9FDEF},
5,เทศบาลตำบลกำแพง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2ifSoX7LpE-_sTZtid74_cxfIpjqVXogfpQ&s,https://www.facebook.com/pages/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B3%E0%B9%81%E0%B8%9E%E0%B8%87/138934832856878/#,https://www.kumpangcity.go.th/public/,ละงู,สตูล,1,ในเขตเทศบาล,91,995,เทศบาลตำบลกำแพง,เทศบาลตำบล,911995,3,ใต้,1,กำแพง,,,,403,8390.665916,2773661.455,{1A911892-7539-4C20-BA13-740316E30D39},
7,เทศบาลตำบลกำแพงดิน,,https://www.kamphangdin.go.th/image/collect1/index_06.png,https://www.facebook.com/ThesbalTablKaphaengDin/?locale=th_TH,https://www.kamphangdin.go.th/home,สามง่าม,พิจิตร,1,ในเขตเทศบาล,66,987,เทศบาลตำบลกำแพงดิน,เทศบาลตำบล,661987,7,เหนือ,2,กำแพงดิน,,,,2006,5407.181002,1698863.544,{0FB99CA2-2945-4366-A805-B6068B2ACF4E},
9,เทศบาลตำบลกำแพงเพชร,,https://scontent.fcnx3-1.fna.fbcdn.net/v/t39.30808-6/358119897_636572585202521_3460636653898485676_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=6ee11a&_nc_ohc=xbgictmqfugQ7kNvgHY6grT&_nc_oc=Adm67gyPU8AlxLANSeHhMPGa4HKRp8e0Z4_N6knTIzAlCghQ8yYjbcehnftH3B5J0M8&_nc_zt=23&_nc_ht=scontent.fcnx3-1.fna&_nc_gid=DZFBGkH-aoaaBNQcITPHmw&oh=00_AYH1rU0Tk922PDanyHhcBKDyT412GtPg4MHDtmpwOHc-3A&oe=67EECFF8,https://www.facebook.com/kppmun/?locale=th_TH,http://kppmun.go.th/frontpage,รัตภูมิ,สงขลา,1,ในเขตเทศบาล,90,988,เทศบาลตำบลกำแพงเพชร,เทศบาลตำบล,901988,3,ใต้,1,กำแพงเพชร,,,,1635,11865.85047,4516341.18,{9DC45E56-8677-496F-B927-2C18309B04E1},
2,เทศบาลตำบลกำแพงแสน,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUHGEHUjU_QmJ3TEOrJPpDzlcPqAqE4ayEcA&s,https://www.facebook.com/kamphaengsaencity/,https://kamphaengsaencity.go.th/,กำแพงแสน,นครปฐม,1,ในเขตเทศบาล,73,995,เทศบาลตำบลกำแพงแสน,เทศบาลตำบล,731995,2,กลาง,12,กำแพงแสน,,,,645,8923.34948,4332727.107,{4659BB12-FCBA-45D1-BA73-8F303DBE0EF0},
11,เทศบาลตำบลกุงเก่า,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQK0GtdxN7Qi9ubFKUk37mSH_1yIGC_OJuZhg&s,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%84%E0%B8%B1%E0%B8%99%E0%B9%82%E0%B8%97-%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%B2%E0%B8%AC%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C-100066509509932/?locale=th_TH,https://kungkao-ks.go.th/,ท่าคันโท,กาฬสินธุ์,1,ในเขตเทศบาล,46,940,เทศบาลตำบลกุงเก่า,เทศบาลตำบล,461940,6,ตะวันออกเฉียงเหนือ,2,กุงเก่า,,,,1119,63421.58608,113652610.8,{8E92E8A7-BE72-4E82-ABDA-B19467B901B7},
6,เทศบาลตำบลกุฎโง้ง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWhZ0lhYE-FmLtp6V6uXXGJLunJKwwEc2rCQ&s,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B8%E0%B8%8E%E0%B9%82%E0%B8%87%E0%B9%89%E0%B8%87-100064656973102/?locale=th_TH&_rdr,https://kudngong.go.th/,พนัสนิคม,ชลบุรี,1,ในเขตเทศบาล,20,954,เทศบาลตำบลกุฎโง้ง,เทศบาลตำบล,201954,5,ตะวันออก,9,กุฏโง้ง,,,,145,17364.42097,5918875.04,{FF148831-976E-4CCF-A766-8B19C6B10246},
4,เทศบาลตำบลกุดกว้าง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6mt3Ci-5g8N3hzW9CVNozmEjLvKYVYhIbpg&s,https://www.facebook.com/kudkwang.nongrua/,https://kudkwang.go.th/main.php,หนองเรือ,ขอนแก่น,1,ในเขตเทศบาล,40,924,เทศบาลตำบลกุดกว้าง,เทศบาลตำบล,401924,6,ตะวันออกเฉียงเหนือ,7,กุดกว้าง,,,,881,64520.03235,74815299.75,{89CF3359-5AA0-4B5B-B9B5-B03895D72B1C},
12,เทศบาลตำบลกุดข้าวปุ้น,,https://2022.kudkhaopun.go.th/Kudkhaopun/Logo/History-Logo.png,https://www.facebook.com/kudkhaopun/?locale=th_TH,https://www.kudkhaopun.go.th/,กุดข้าวปุ้น,อุบลราชธานี,1,ในเขตเทศบาล,34,984,เทศบาลตำบลกุดข้าวปุ้น,เทศบาลตำบล,341984,6,ตะวันออกเฉียงเหนือ,1,ข้าวปุ้น,,,,1441,15824.61245,13140412.98,{A8860292-BBDF-4A4B-86AB-7FD8C39987D2},
2,เทศบาลตำบลกุดจับ,,https://itas.nacc.go.th/file/download/167499,https://www.facebook.com/kudjub.go.th/?locale=th_TH,https://kudjub.go.th/,กุดจับ,อุดรธานี,1,ในเขตเทศบาล,41,992,เทศบาลตำบลกุดจับ,เทศบาลตำบล,411992,6,ตะวันออกเฉียงเหนือ,6,เมืองเพีย,,,,25,25301.33703,14080796.6,{59562196-B72F-4C11-BB8D-B8359F93EBD4},
11,เทศบาลตำบลกุดจิก,,https://scontent.fcnx3-1.fna.fbcdn.net/v/t39.30808-1/291354866_401606188661306_6456637352512616368_n.jpg?stp=dst-jpg_s480x480_tt6&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=dR21M_YaZbQQ7kNvgFue60v&_nc_oc=AdlXD_iqGfIw0BIeGNBDvpNHCIVF12Vo3NC9CfRj9WK50Lu4tacgCIOln8FuJBGISK0&_nc_zt=24&_nc_ht=scontent.fcnx3-1.fna&_nc_gid=6UuwAKJGObdBMFmoUQ2Mew&oh=00_AYH46mDAGcn_5fm97ueDJsX-J6DnrQnPlaQPRT8uUklGWQ&oe=67EEBBAC,https://www.facebook.com/www.kudjik.office/,https://kudjik.go.th/,ท่าคันโท,กาฬสินธุ์,1,ในเขตเทศบาล,46,939,เทศบาลตำบลกุดจิก,เทศบาลตำบล,461939,6,ตะวันออกเฉียงเหนือ,4,กุดจิก,,,,1149,67374.83475,71205260.78,{B4918A47-79CD-4C47-BB55-5299D05EB1BD},
18,เทศบาลตำบลกุดจิก,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEqEKpb9aKc_ctVNDNIk-xfSMNvR900gesvw&s,https://www.facebook.com/kutchikcity/?locale=th_TH,https://www.kutchikcity.go.th/,สูงเนิน,นครราชสีมา,1,ในเขตเทศบาล,30,967,เทศบาลตำบลกุดจิก,เทศบาลตำบล,301967,6,ตะวันออกเฉียงเหนือ,9,นากลาง,,,,1774,12035.71056,6444642.008,{8764FBEB-A3B1-4A49-AA51-4E384F4C0234},
19,เทศบาลตำบลกุดชมภู,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnqQM7X-7T8xOr_CcV7YMwg4lUp8hCeIPXUQ&s,https://www.facebook.com/KudChmphu/?locale=th_TH,https://kudchompu.go.th/,พิบูลมังสาหาร,อุบลราชธานี,1,ในเขตเทศบาล,34,956,เทศบาลตำบลกุดชมภู,เทศบาลตำบล,341956,6,ตะวันออกเฉียงเหนือ,2,กุดชมภู,,,,1336,40342.00446,69499771.2,{D18E84FD-F3C2-4C67-A8F6-C6083DE30C60},
3,เทศบาลตำบลกุดชุมพัฒนา,,https://www.kutchumpattana.go.th/upload/images/logo.png,https://www.facebook.com/kutchumpattana.go.th/?locale=th_TH,https://www.kutchumpattana.go.th/index.html,กุดชุม,ยโสธร,1,ในเขตเทศบาล,35,997,เทศบาลตำบลกุดชุมพัฒนา,เทศบาลตำบล,351997,6,ตะวันออกเฉียงเหนือ,1,กุดชุม,,,,2424,11649.84992,8591269.046,{939B9F01-D34D-42E1-8961-A282367B8E07},
8,เทศบาลตำบลกุดเชียงหมี,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZRwAqlvDrpZ0K6LSll_Ng5IWWb55MSCNTJw&s,https://www.facebook.com/puimeechai/,https://kutchiangmi.go.th/,เลิงนกทา,ยโสธร,1,ในเขตเทศบาล,35,984,เทศบาลตำบลกุดเชียงหมี,เทศบาลตำบล,351984,6,ตะวันออกเฉียงเหนือ,7,กุดเชียงหมี,,,,2452,41099.31669,64896068.74,{FE263643-9C16-4D77-B111-7C4718B6331C},
2,เทศบาลตำบลกุดดินจี่,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQegR2oibagVVq3y56o5ybTSgTW1Uujece4lA&s,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B8%E0%B8%94%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%88%E0%B8%B5%E0%B9%88-%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B3%E0%B8%A0%E0%B8%B9-100069122683517/,http://kuddinjee.go.th/,นากลาง,หนองบัวลำภู,1,ในเขตเทศบาล,39,995,เทศบาลตำบลกุดดินจี่,เทศบาลตำบล,391995,6,ตะวันออกเฉียงเหนือ,5,กุดดินจี่,,,,128,16243.32425,9855178.726,{5F740B5E-7398-4127-B881-3EE261E7DCED},
3,เทศบาลตำบลกุดดู่,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwwbUHqLHtZG5wRlkQuuGLzZSn2K47zbnkRQ&s,https://www.facebook.com/kuddusubdistrict2018/,https://www.kutdu-sub.go.th/,โนนสัง,หนองบัวลำภู,1,ในเขตเทศบาล,39,993,เทศบาลตำบลกุดดู่,เทศบาลตำบล,391993,6,ตะวันออกเฉียงเหนือ,4,กุดดู่,,,,132,9639.496673,3689339.236,{3257B5BB-B771-4E95-9B18-C1924199EE3B},
1,เทศบาลตำบลกุดนกเปล้า,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFGp1PrpfGgdsAC2RgM4sVMlPd18nihDHCAw&s,https://www.facebook.com/p/%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B8%E0%B8%94%E0%B8%99%E0%B8%81%E0%B9%80%E0%B8%9B%E0%B8%A5%E0%B9%89%E0%B8%B2-100068673199568/?locale=th_TH,https://www.kudnokplao.go.th/home,เมืองสระบุรี,สระบุรี,1,ในเขตเทศบาล,19,978,เทศบาลตำบลกุดนกเปล้า,เทศบาลตำบล,191978,2,กลาง,12,กุดนกเปล้า,,,,1364,27900.72039,20369868.64,{DB0BE8FF-034B-4817-AEDD-259D014B9B30},
7,เทศบาลตำบลกุดน้ำใส,,https://itas.nacc.go.th/file/download/122245,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B8%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%83%E0%B8%AA-%E0%B8%82%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B8%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%83%E0%B8%AA-100004040364004/?locale=th_TH,https://www.kudnamsai.com/th,น้ำพอง,ขอนแก่น,1,ในเขตเทศบาล,40,965,เทศบาลตำบลกุดน้ำใส,เทศบาลตำบล,401965,6,ตะวันออกเฉียงเหนือ,12,กุดน้ำใส,,,,942,50962.29181,56754781.13,{E8D3E0D0-CC6D-4F29-B3F1-3BB08BD8E4F0},
3,เทศบาลตำบลกุดบาก,,https://kudbak.go.th/index/add_file/JtjQgvyWed24429.png,https://www.facebook.com/kudbak.go.th/,https://www.kudbak.go.th/,กุดบาก,สกลนคร,1,ในเขตเทศบาล,47,995,เทศบาลตำบลกุดบาก,เทศบาลตำบล,471995,6,ตะวันออกเฉียงเหนือ,1,กุดบาก,,,,2336,13274.28431,9223795.753,{1FAE342D-AA5C-46B3-8246-69EDE251943C},
7,เทศบาลตำบลกุดประทาย,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3AkB4qw6bF6j4yc_4GZXGYKvbM53K7Ph4fw&s,https://www.facebook.com/pages/%E0%B8%AA%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B8%E0%B8%94%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B2%E0%B8%A2/450031208382203/#,https://www.kudprathay.go.th/index.php,เดชอุดม,อุบลราชธานี,1,ในเขตเทศบาล,34,974,เทศบาลตำบลกุดประทาย,เทศบาลตำบล,341974,6,ตะวันออกเฉียงเหนือ,9,กุดประทาย,,,,1418,68396.00543,167851571.8,{5A89DA7C-CC13-4FB2-949D-074393AAF8FA},
13,เทศบาลตำบลกุดปลาดุก,,https://www.kudpladuk.go.th/docs/logo-nav.png,https://www.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%81%E0%B8%B8%E0%B8%94%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%B8%E0%B8%81-100065033227605/?locale=th_TH,https://kudpladuk.go.th/home,ชื่นชม,มหาสารคาม,1,ในเขตเทศบาล,44,983,เทศบาลตำบลกุดปลาดุก,เทศบาลตำบล,441983,6,ตะวันออกเฉียงเหนือ,2,กุดปลาดุก,,,,393,35630.20712,30695030.04,{368FF5C6-7FA8-4575-A317-12D27907EB11},
